WindSpeed
3.1392
8.1096
4.6048
5.19
8.0981
14.1755
20.3007
18.9704
7.7001
4.0848
4.7208
4.4061
6.8971
6.8596
8.7822
6.9409
3.6346
0.8594
8.2559
11.3349
8.1885
7.6701
4.7573
3.4676
2.7237
4.2024
7.6544
3.8603
5.1625
6.7095
5.8141
6.0813
10.3068
12.9297
9.4153
6.5486
12.8303
10.4029
6.4619
5.8761
10.4063
4.0592
4.1128
4.7105
9.7562
8.5121
15.4526
9.8829
5.2482
5.4229
13.5634
10.0905
8.9958
10.65
9.8426
8.005
6.2206
9.3994
6.2647
5.6903
6.2336
5.3898
6.3291
5.773
4.6908
2.3381
2.1015
1.6033
9.0555
11.2916
11.3513
6.6934
7.9322
10.817
7.5093
17.6098
12.4285
15.7608
12.237
15.5038
10.7351
8.7808
5.0051
3.5043
6.1466
9.2312
10.1386
14.7638
12.6258
15.1431
10.5262
7.9344
4.3436
6.0182
10.9397
11.9775
6.9997
7.8889
4.5223
10.3043
4.0298
6.8143
6.303
7.9334
5.9448
9.3515
13.7442
10.0208
13.8031
12.3834
7.3002
4.5922
5.2524
3.0632
3.5358
4.9995
5.7474
2.6906
3.4899
2.8439
3.8901
9.1365
12.2176
11.155
6.3983
4.706
3.5867
2.5663
7.584
5.8888
6.7946
6.9957
13.3377
13.0962
19.0988
15.987
15.727
11.9082
16.4966
7.5244
7.6117
10.0261
4.6975
4.4281
7.9457
3.4172
4.6992
5.2998
5.1252
7.8714
11.5417
9.8034
14.0009
9.3365
12.268
4.2532
6.4667
5.1807
8.3746
5.9551
4.5904
1.216
6.3503
2.9953
3.3528
7.7334
6.0209
4.8764
5.4737
7.9204
8.7967
10.1404
8.7931
6.6821
7.7078
4.3121
7.116
11.7329
6.0452
2.6906
4.5226
7.425
9.0031
7.5437
6.5825
9.8225
17.2494
10.3057
13.0023
9.108
6.083
5.0099
5.4811
9.9321
7.7624
6.5086
3.0081
3.5316
4.0778
2.7152
7.4029
7.9572
7.1169
5.8198
4.7048
2.836
1.7231
2.0869
4.1871
8.3925
12.5858
9.9904
14.102
12.6739
15.0282
10.5013
15.1074
15.7716
13.59
5.6843
2.2134
4.6545
12.8532
9.877
5.6619
1.2011
7.6974
1.5028
1.2061
4.3572
5.3433
3.3327
5.0447
7.3192
9.135
7.5469
9.9812
10.5689
14.7051
11.538
14.2156
11.5998
9.6135
2.4051
6.089
8.7101
5.7147
6.2151
6.8949
2.2627
6.9386
5.9137
4.5922
5.4061
4.6232
2.0786
3.9227
0.9095
9.3945
6.3785
9.5089
7.8609
7.584
5.5022
4.3113
4.9217
2.5461
3.8618
4.6066
5.5535
7.8904
4.4102
3.6052
7.7037
8.9833
5.3693
7.6914
10.6212
12.1081
9.7742
11.3177
11.5187
14.3333
7.2824
8.6575
8.3718
3.3407
4.7448
6.2134
4.9733
2.2202
3.1651
7.3475
5.5148
6.5753
6.8952
8.5596
4.3329
5.5541
2.8815
2.9127
4.5888
7.1124
8.8284
7.1834
6.794
7.5055
7.829
4.5308
3.1015
6.5463
9.0017
8.7386
12.6059
10.3343
7.9799
6.0027
5.0977
5.3674
3.4709
4.6252
9.6559
7.0554
5.2223
6.7004
7.3335
3.7513
7.0378
1.8444
7.4993
2.6712
3.8615
1.1147
2.9727
7.9589
7.9506
5.9015
8.8286
4.4674
5.0199
7.0468
9.2584
5.0663
3.7206
0.6355
16.0101
8.9365
6.7913
5.4646
2.9019
5.0183
3.9833
9.8609
10.9478
9.4598
0.4473
3.8627
8.945
5.9941
6.531
7.0043
9.4158
6.2656
8.441
9.4578
7.6022
11.4844
9.9481
9.5879
13.4489
13.3461
9.41
14.0773
8.2187
8.4244
3.5089
8.7777
6.9307
11.3821
11.2757
6.5176
5.0077
7.87
9.5995
11.75
1.7998
10.8239
8.5699
8.072
3.7091
4.9235
5.0124
4.6586
9.3764
8.9127
7.6651
2.1997
3.9987
9.4491
8.7327
14.7072
11.2358
8.6321
5.6631
1.4348
7.1999
8.2241
11.7225
12.3111
8.8993
7.1798
6.7631
7.8043
10.3793
14.7548
12.4127
17.2179
12.1981
14.6465
10.5296
8.094
11.1377
6.4386
9.4596
9.3549
11.6255
16.8161
13.1183
15.2081
14.8267
17.7873
9.4813
11.9827
3.8564
4.8879
2.7735
11.0668
10.4113
7.2797
4.4928
2.196
6.4235
6.1268
2.9658
7.2672
8.2783
3.9004
4.8002
3.9539
6.2036
5.5176
5.19
4.2994
12.7017
9.5307
8.0791
3.6191
5.8025
7.3435
7.8396
12.2688
10.4801
6.2611
12.7158
12.0375
12.4685
12.5249
13.0242
13.8919
15.9517
8.5827
9.0063
8.7659
10.8579
8.9552
7.5407
1.1379
9.2051
5.3674
12.1688
10.5459
10.9478
10.4793
11.0376
10.6296
10.5193
5.9993
3.1993
6.9082
11.4566
10.9642
3.6122
9.9016
12.1031
7.5093
0.4273
10.3617
7.8089
4.8622
3.7774
1.4306
2.2387
2.4717
6.1993
3.604
3.4709
4.9387
3.5175
3.1817
4.0012
3.6129
4.6101
5.6051
10.7016
8.7651
12.4633
5.5414
7
9.0804
9.0297
8.6184
11.8079
6.2015
9.5925
4.4644
4.5314
1.7673
5.0931
8.0155
6.4753
3.2087
17.5411
15.9114
8.0913
0.7988
3.9296
1.1152
3.5868
2.482
13.0373
13.5051
8.4523
6.2118
11.8366
7.9607
3.6135
5.0923
9.772
7.0049
7.1834
2.3333
4.9655
8.4144
8.4144
8.5692
5.7535
9.0767
13.4464
13.3505
16.4669
9.7605
9.7935
13.0962
11.531
7.823
13.2385
8.0098
10.7535
2.9658
4.7999
12.9637
12.7933
12.1793
14.9029
8.5587
6.7109
3.2446
4.2549
2.9716
3.3596
1.8768
2.1203
5.3221
7.4323
3.5126
1.6394
8.0759
12.6258
10.2713
11.104
10.6055
5.4619
3.8284
6.3998
2.3316
4.4407
5.4041
6.9494
6.9015
8.0649
6.2399
4.6073
5.4948
7.4358
7.8298
6.7753
4.5138
5.8835
1.9951
4.6934
6.4403
5.5014
4.5972
1.6129
3.6052
6.6463
11.5253
10.0365
10.6953
7.7254
7.2462
5.0721
5.333
9.4268
12.0522
10.2063
10.1717
8.8625
7.0366
12.3312
11.0746
8.4513
4.3981
6.0384
10.0642
8.8594
7.6005
8.685
5.3808
1.4126
8.7659
11.9226
7.7848
2.9146
6.4815
7.4321
10.7627
4.1676
1.8444
10.1161
12.5645
10.2869
9.8071
7.6075
2.2896
5.7718
4.8124
7.5364
9.5606
6.9364
4.8166
7.3243
10.1613
12.381
12.1869
7.1597
4.6017
3.416
4.1593
10.1666
12.2205
9.0826
5.2902
4.2029
8.9002
10.1368
12.0628
5.7722
4.9227
1.9221
2.8571
2.6456
3.2694
1.8993
3.3169
0.8054
1.8845
7.799
7.6132
11.5826
11.3814
10.5756
5.6597
6.669
11.3221
8.4574
9.1775
12.3444
11.735
5.433
6.7391
6.2036
12.7429
10.5367
6.917
11.142
15.4143
8.3849
7.19
0.9223
5.3832
14.2334
9.2636
13.6619
14.5451
11.9838
13.2385
10.1048
7.7799
8.0137
7.7884
5.1405
3.6659
9.1252
11.8444
6.8889
3.61
1.8908
2.7015
8.8693
13.3746
7.3379
6.0198
7.2963
6.0715
13.8321
16.195
15.2285
17.3827
20.9138
13.967
12.2196
5.8691
